Date;LBUSTRUU INDEX
27/06/2003;1154.3
30/06/2003;1156.48
01/07/2003;1155.68
02/07/2003;1156.56
03/07/2003;1152.63
07/07/2003;1150.46
08/07/2003;1149.63
09/07/2003;1151.1
10/07/2003;1152.43
11/07/2003;1154.29
14/07/2003;1151.5
15/07/2003;1143.82
16/07/2003;1142.91
17/07/2003;1142.78
18/07/2003;1142.2
21/07/2003;1134.25
22/07/2003;1135.35
23/07/2003;1137.3
24/07/2003;1135.32
25/07/2003;1134.79
28/07/2003;1129.95
29/07/2003;1124.06
30/07/2003;1127.01
31/07/2003;1117.6
01/08/2003;1117.04
04/08/2003;1121.28
05/08/2003;1117.53
06/08/2003;1125.99
07/08/2003;1129.05
08/08/2003;1129.64
11/08/2003;1125.9
12/08/2003;1126.82
13/08/2003;1116.79
14/08/2003;1116.47
15/08/2003;1118.42
18/08/2003;1121.13
19/08/2003;1126.73
20/08/2003;1124.57
21/08/2003;1120.76
22/08/2003;1122.69
25/08/2003;1120.01
26/08/2003;1122.27
27/08/2003;1120.15
28/08/2003;1125.43
29/08/2003;1125.02
02/09/2003;1118.04
03/09/2003;1118.49
04/09/2003;1122.97
05/09/2003;1131.87
08/09/2003;1130.77
09/09/2003;1131.92
10/09/2003;1137.09
11/09/2003;1134.21
12/09/2003;1137.22
15/09/2003;1138.96
16/09/2003;1137.44
17/09/2003;1142.19
18/09/2003;1142.07
19/09/2003;1142.73
22/09/2003;1139.85
23/09/2003;1141.4
24/09/2003;1145.17
25/09/2003;1146.64
26/09/2003;1150.28
29/09/2003;1148.2
30/09/2003;1154.8
01/10/2003;1154.82
02/10/2003;1151.57
03/10/2003;1142.7
06/10/2003;1145.47
07/10/2003;1141.58
08/10/2003;1142.29
09/10/2003;1139.98
10/10/2003;1142.38
14/10/2003;1138.65
15/10/2003;1136.8
16/10/2003;1133.49
17/10/2003;1136.72
20/10/2003;1137.86
21/10/2003;1138.33
22/10/2003;1142.14
23/10/2003;1140.84
24/10/2003;1145.92
27/10/2003;1143.8
28/10/2003;1148.02
29/10/2003;1144.46
30/10/2003;1141.6
31/10/2003;1144.03
03/11/2003;1141.26
04/11/2003;1144.06
05/11/2003;1141.26
06/11/2003;1138.2
07/11/2003;1136.77
10/11/2003;1136.48
12/11/2003;1140.03
13/11/2003;1147.36
14/11/2003;1151.02
17/11/2003;1153.31
18/11/2003;1153.79
19/11/2003;1150.21
20/11/2003;1153.47
21/11/2003;1153.9
24/11/2003;1150.49
25/11/2003;1152.81
26/11/2003;1150.09
28/11/2003;1146.77
01/12/2003;1143.85
02/12/2003;1144.75
03/12/2003;1143.72
04/12/2003;1146.39
05/12/2003;1154.93
08/12/2003;1151.86
09/12/2003;1148.48
10/12/2003;1150.68
11/12/2003;1154.85
12/12/2003;1155.16
15/12/2003;1154.05
16/12/2003;1156.49
17/12/2003;1158.67
18/12/2003;1160.81
19/12/2003;1161.23
22/12/2003;1160.22
23/12/2003;1155.31
24/12/2003;1159.11
26/12/2003;1161.55
29/12/2003;1158.8
30/12/2003;1157.38
31/12/2003;1158.44
02/01/2004;1153.28
05/01/2004;1153.8
06/01/2004;1159.18
07/01/2004;1160.53
08/01/2004;1160.7
09/01/2004;1168.79
12/01/2004;1168.87
13/01/2004;1171.26
14/01/2004;1172.98
15/01/2004;1173.71
16/01/2004;1172.18
20/01/2004;1170.79
21/01/2004;1171.91
22/01/2004;1175.08
23/01/2004;1170.64
26/01/2004;1167.58
27/01/2004;1170.48
28/01/2004;1164.55
29/01/2004;1164.71
30/01/2004;1167.76
02/02/2004;1167.27
03/02/2004;1169.81
04/02/2004;1169.06
05/02/2004;1166.45
06/02/2004;1170.89
09/02/2004;1172.8
10/02/2004;1170.93
11/02/2004;1175.58
12/02/2004;1173.98
13/02/2004;1176.06
17/02/2004;1176.19
18/02/2004;1176.2
19/02/2004;1176.52
20/02/2004;1174.2
23/02/2004;1176.63
24/02/2004;1177.75
25/02/2004;1178.53
26/02/2004;1177.29
27/02/2004;1180.4
01/03/2004;1180.34
02/03/2004;1177.93
03/03/2004;1177.24
04/03/2004;1178.85
05/03/2004;1188.11
08/03/2004;1190.76
09/03/2004;1192.76
10/03/2004;1192.37
11/03/2004;1191.99
12/03/2004;1191.11
15/03/2004;1190.75
16/03/2004;1194.74
17/03/2004;1194.87
18/03/2004;1192.03
19/03/2004;1190.58
22/03/2004;1193.46
23/03/2004;1194.04
24/03/2004;1194.36
25/03/2004;1193.22
26/03/2004;1188.47
29/03/2004;1186.63
30/03/2004;1186.26
31/03/2004;1189.24
01/04/2004;1186.68
02/04/2004;1175.16
05/04/2004;1171.61
06/04/2004;1174.35
07/04/2004;1175.21
08/04/2004;1174
12/04/2004;1173.01
13/04/2004;1167.71
14/04/2004;1165.29
15/04/2004;1164.31
16/04/2004;1167.22
19/04/2004;1166.38
20/04/2004;1164.27
21/04/2004;1162.82
22/04/2004;1165.88
23/04/2004;1161.35
26/04/2004;1162.2
27/04/2004;1163.92
28/04/2004;1160.52
29/04/2004;1156.58
30/04/2004;1158.3
03/05/2004;1158.24
04/05/2004;1156.56
05/05/2004;1154.09
06/05/2004;1151.23
07/05/2004;1141.82
10/05/2004;1142.05
11/05/2004;1143.61
12/05/2004;1143.31
13/05/2004;1140.43
14/05/2004;1144.35
17/05/2004;1149.22
18/05/2004;1147.56
19/05/2004;1144.49
20/05/2004;1148.48
21/05/2004;1146.42
24/05/2004;1147.94
25/05/2004;1148.58
26/05/2004;1151.73
27/05/2004;1156.43
28/05/2004;1153.66
31/05/2004;1153.66
01/06/2004;1151.02
02/06/2004;1149.54
03/06/2004;1150.74
04/06/2004;1148.12
07/06/2004;1149.62
08/06/2004;1149.72
09/06/2004;1147.22
10/06/2004;1147.72
14/06/2004;1142.79
15/06/2004;1153.22
16/06/2004;1151.06
17/06/2004;1153.49
18/06/2004;1152.97
21/06/2004;1154.14
22/06/2004;1153.68
23/06/2004;1154.39
24/06/2004;1157.14
25/06/2004;1157.51
28/06/2004;1152.61
29/06/2004;1155.05
30/06/2004;1160.18
01/07/2004;1163.29
02/07/2004;1168.8
06/07/2004;1168.42
07/07/2004;1168.42
08/07/2004;1168.93
09/07/2004;1169.45
12/07/2004;1170.74
13/07/2004;1168.5
14/07/2004;1168.28
15/07/2004;1168.36
16/07/2004;1174.81
19/07/2004;1174.89
20/07/2004;1170.34
21/07/2004;1168.91
22/07/2004;1170.22
23/07/2004;1171.61
26/07/2004;1170.13
27/07/2004;1163.92
28/07/2004;1165.09
29/07/2004;1166.3
30/07/2004;1171.68
02/08/2004;1172.71
03/08/2004;1174.27
04/08/2004;1174.15
05/08/2004;1175.66
06/08/2004;1185.54
09/08/2004;1184.5
10/08/2004;1181.91
11/08/2004;1182.87
12/08/2004;1184.29
13/08/2004;1186.62
16/08/2004;1185.03
17/08/2004;1187.9
18/08/2004;1187.16
19/08/2004;1188.22
20/08/2004;1187.35
23/08/2004;1185.69
24/08/2004;1185.89
25/08/2004;1186.77
26/08/2004;1188.5
27/08/2004;1188.57
30/08/2004;1190.95
31/08/2004;1194.03
01/09/2004;1194.45
02/09/2004;1191.36
03/09/2004;1186.35
07/09/2004;1189.37
08/09/2004;1193.88
09/09/2004;1192.32
10/09/2004;1193.38
13/09/2004;1194.66
14/09/2004;1196.27
15/09/2004;1194.81
16/09/2004;1199.64
17/09/2004;1196.51
20/09/2004;1200.31
21/09/2004;1200.9
22/09/2004;1202.99
23/09/2004;1200.77
24/09/2004;1200.41
27/09/2004;1202.21
28/09/2004;1201.59
29/09/2004;1198.06
30/09/2004;1197.27
01/10/2004;1194.2
04/10/2004;1195.41
05/10/2004;1195.85
06/10/2004;1193.56
07/10/2004;1192.64
08/10/2004;1198.82
12/10/2004;1200.78
13/10/2004;1202.4
14/10/2004;1205.41
15/10/2004;1203.52
18/10/2004;1203.94
19/10/2004;1204.38
20/10/2004;1206.69
21/10/2004;1206.43
22/10/2004;1207.36
25/10/2004;1208.18
26/10/2004;1207.72
27/10/2004;1203.56
28/10/2004;1204.34
29/10/2004;1207.31
01/11/2004;1204.63
02/11/2004;1205.64
03/11/2004;1206.54
04/11/2004;1206.72
05/11/2004;1200.99
08/11/2004;1200.29
09/11/2004;1200.17
10/11/2004;1198.53
12/11/2004;1201.42
15/11/2004;1201.8
16/11/2004;1201.14
17/11/2004;1204.58
18/11/2004;1206.01
19/11/2004;1202.46
22/11/2004;1204.35
23/11/2004;1203.92
24/11/2004;1203.34
26/11/2004;1201.64
29/11/2004;1198.09
30/11/2004;1197.68
01/12/2004;1197.2
02/12/2004;1195.75
03/12/2004;1202.71
06/12/2004;1204.97
07/12/2004;1205.64
08/12/2004;1210.04
09/12/2004;1208.47
10/12/2004;1208.91
13/12/2004;1209.23
14/12/2004;1210.16
15/12/2004;1212.76
16/12/2004;1207.8
17/12/2004;1206.75
20/12/2004;1207.25
21/12/2004;1208.89
22/12/2004;1208
23/12/2004;1207.51
27/12/2004;1204.67
28/12/2004;1204.71
29/12/2004;1203.49
30/12/2004;1206.35
31/12/2004;1208.7
03/01/2005;1208.95
04/01/2005;1205.58
05/01/2005;1205.78
06/01/2005;1206.55
07/01/2005;1206.26
10/01/2005;1206.84
11/01/2005;1208.6
12/01/2005;1209.62
13/01/2005;1212.19
14/01/2005;1210.55
18/01/2005;1211.81
19/01/2005;1212.55
20/01/2005;1214.03
21/01/2005;1215.55
24/01/2005;1216.3
25/01/2005;1213.62
26/01/2005;1213.28
27/01/2005;1212.89
28/01/2005;1215.7
31/01/2005;1216.29
01/02/2005;1216.12
02/02/2005;1216.22
03/02/2005;1215.5
04/02/2005;1220
07/02/2005;1221.58
08/02/2005;1222.09
09/02/2005;1224.93
10/02/2005;1221.12
11/02/2005;1219.8
14/02/2005;1220.82
15/02/2005;1219.87
16/02/2005;1217.57
17/02/2005;1216.91
18/02/2005;1213.48
22/02/2005;1212.6
23/02/2005;1213.53
24/02/2005;1212.7
25/02/2005;1213.04
28/02/2005;1209.11
01/03/2005;1208.41
02/03/2005;1208.59
03/03/2005;1208.45
04/03/2005;1212.64
07/03/2005;1213.55
08/03/2005;1210.02
09/03/2005;1203.42
10/03/2005;1205.78
11/03/2005;1202.12
14/03/2005;1203.12
15/03/2005;1201.86
16/03/2005;1202.52
17/03/2005;1204.76
18/03/2005;1203.14
21/03/2005;1202.2
22/03/2005;1197.4
23/03/2005;1196.71
24/03/2005;1197.78
28/03/2005;1196.43
29/03/2005;1198.06
30/03/2005;1199.87
31/03/2005;1202.9
01/04/2005;1205.44
04/04/2005;1205.45
05/04/2005;1204.72
06/04/2005;1206.47
07/04/2005;1204.97
08/04/2005;1203.93
11/04/2005;1205.59
12/04/2005;1210.13
13/04/2005;1210.12
14/04/2005;1210.72
15/04/2005;1213.97
18/04/2005;1215.4
19/04/2005;1218.61
20/04/2005;1218.47
21/04/2005;1214.47
22/04/2005;1216.75
25/04/2005;1217.09
26/04/2005;1216.53
27/04/2005;1217.84
28/04/2005;1220.93
29/04/2005;1219.18
02/05/2005;1219.84
03/05/2005;1219.31
04/05/2005;1220.65
05/05/2005;1222.35
06/05/2005;1216.87
09/05/2005;1216.65
10/05/2005;1219.25
11/05/2005;1219.68
12/05/2005;1221.1
13/05/2005;1222.59
16/05/2005;1222.78
17/05/2005;1223.07
18/05/2005;1225.59
19/05/2005;1224.14
20/05/2005;1223.51
23/05/2005;1226.93
24/05/2005;1228.51
25/05/2005;1227.53
26/05/2005;1227.55
27/05/2005;1228.25
31/05/2005;1232.37
01/06/2005;1237.57
02/06/2005;1238.15
03/06/2005;1234.27
06/06/2005;1235.28
07/06/2005;1237.89
08/06/2005;1236.18
09/06/2005;1234.94
10/06/2005;1230.96
13/06/2005;1229.69
14/06/2005;1228.17
15/06/2005;1228.63
16/06/2005;1230.8
17/06/2005;1230.74
20/06/2005;1230.31
21/06/2005;1233.02
22/06/2005;1238.18
23/06/2005;1237.41
24/06/2005;1239.51
27/06/2005;1240.57
28/06/2005;1237.81
29/06/2005;1236.87
30/06/2005;1239.09
01/07/2005;1234.47
05/07/2005;1231.6
06/07/2005;1233.49
07/07/2005;1235.1
08/07/2005;1232.29
11/07/2005;1233.29
12/07/2005;1231.51
13/07/2005;1230.97
14/07/2005;1230.56
15/07/2005;1231
18/07/2005;1229.28
19/07/2005;1230.73
20/07/2005;1232.08
21/07/2005;1226.68
22/07/2005;1229.47
25/07/2005;1228.62
26/07/2005;1229.07
27/07/2005;1228.15
28/07/2005;1231.54
29/07/2005;1227.82
01/08/2005;1226.13
02/08/2005;1225.41
03/08/2005;1227.41
04/08/2005;1226.46
05/08/2005;1222.44
08/08/2005;1221.46
09/08/2005;1222.84
10/08/2005;1223.41
11/08/2005;1226.64
12/08/2005;1230.75
15/08/2005;1229.16
16/08/2005;1231.63
17/08/2005;1229.26
18/08/2005;1232.49
19/08/2005;1232.64
22/08/2005;1232.99
23/08/2005;1234.24
24/08/2005;1234.81
25/08/2005;1236.11
26/08/2005;1234.44
29/08/2005;1235.34
30/08/2005;1239.62
31/08/2005;1243.55
01/09/2005;1244.81
02/09/2005;1244.03
06/09/2005;1241.62
07/09/2005;1238.69
08/09/2005;1238.81
09/09/2005;1239.7
12/09/2005;1238.15
13/09/2005;1239.97
14/09/2005;1238.69
15/09/2005;1236.53
16/09/2005;1233.87
19/09/2005;1235.23
20/09/2005;1234.91
21/09/2005;1237.61
22/09/2005;1238.25
23/09/2005;1234.79
26/09/2005;1233.05
27/09/2005;1232.55
28/09/2005;1234.44
29/09/2005;1233.04
30/09/2005;1230.74
03/10/2005;1228.05
04/10/2005;1228.57
05/10/2005;1229.56
06/10/2005;1229.58
07/10/2005;1230.13
11/10/2005;1229.29
12/10/2005;1226.3
13/10/2005;1224.35
14/10/2005;1223.57
17/10/2005;1224.05
18/10/2005;1224.98
19/10/2005;1225.92
20/10/2005;1226.01
21/10/2005;1229.71
24/10/2005;1227.35
25/10/2005;1224.05
26/10/2005;1219.42
27/10/2005;1221.04
28/10/2005;1220.44
31/10/2005;1221
01/11/2005;1219.98
02/11/2005;1218.12
03/11/2005;1215.5
04/11/2005;1214.89
07/11/2005;1216.27
08/11/2005;1220.44
09/11/2005;1216.82
10/11/2005;1221.03
14/11/2005;1218.57
15/11/2005;1220.94
16/11/2005;1224.85
17/11/2005;1226.88
18/11/2005;1224.66
21/11/2005;1227.54
22/11/2005;1230.03
23/11/2005;1227.67
25/11/2005;1230.2
28/11/2005;1231.79
29/11/2005;1227.69
30/11/2005;1226.4
01/12/2005;1224.9
02/12/2005;1225.2
05/12/2005;1223.51
06/12/2005;1227.67
07/12/2005;1226.7
08/12/2005;1230.26
09/12/2005;1226.44
12/12/2005;1226.27
13/12/2005;1227.65
14/12/2005;1232.45
15/12/2005;1231.79
16/12/2005;1233.18
19/12/2005;1233.73
20/12/2005;1232.66
21/12/2005;1231.73
22/12/2005;1234.71
23/12/2005;1237.79
27/12/2005;1240.49
28/12/2005;1238.85
29/12/2005;1238.91
30/12/2005;1238.06
03/01/2006;1240.17
04/01/2006;1241.65
05/01/2006;1242.07
06/01/2006;1241.3
09/01/2006;1242.09
10/01/2006;1239.19
11/01/2006;1237.72
12/01/2006;1240.91
13/01/2006;1244.44
17/01/2006;1245.63
18/01/2006;1245.39
19/01/2006;1243.69
20/01/2006;1245.08
23/01/2006;1245.85
24/01/2006;1244.33
25/01/2006;1239.66
26/01/2006;1237.3
27/01/2006;1238.49
30/01/2006;1237.61
31/01/2006;1238.13
01/02/2006;1235.92
02/02/2006;1236.27
03/02/2006;1237.87
06/02/2006;1238.07
07/02/2006;1237.29
08/02/2006;1236
09/02/2006;1237.14
10/02/2006;1235.31
13/02/2006;1235.73
14/02/2006;1234.31
15/02/2006;1235.18
16/02/2006;1236.14
17/02/2006;1239.7
21/02/2006;1239.03
22/02/2006;1241.01
23/02/2006;1239.51
24/02/2006;1240.05
27/02/2006;1239.48
28/02/2006;1242.24
01/03/2006;1239.76
02/03/2006;1236.83
03/03/2006;1234.68
06/03/2006;1231.96
07/03/2006;1232.01
08/03/2006;1232.28
09/03/2006;1233.05
10/03/2006;1231.91
13/03/2006;1231.18
14/03/2006;1236.24
15/03/2006;1234.59
16/03/2006;1239.54
17/03/2006;1238.16
20/03/2006;1239.66
21/03/2006;1236.02
22/03/2006;1236.91
23/03/2006;1235.26
24/03/2006;1239.02
27/03/2006;1238.09
28/03/2006;1233.84
29/03/2006;1232.1
30/03/2006;1229.61
31/03/2006;1230.05
03/04/2006;1229.27
04/04/2006;1230
05/04/2006;1232.19
06/04/2006;1229.66
07/04/2006;1225.88
10/04/2006;1226.18
11/04/2006;1228.08
12/04/2006;1225.93
13/04/2006;1222.79
17/04/2006;1225.42
18/04/2006;1228.32
19/04/2006;1226.21
20/04/2006;1225.75
21/04/2006;1227.39
24/04/2006;1229.55
25/04/2006;1225.24
26/04/2006;1223.38
27/04/2006;1225.67
28/04/2006;1227.82
01/05/2006;1224.37
02/05/2006;1225.38
03/05/2006;1223.45
04/05/2006;1223.33
05/05/2006;1225.96
08/05/2006;1225.9
09/05/2006;1225.79
10/05/2006;1225.75
11/05/2006;1224.51
12/05/2006;1221.72
15/05/2006;1223.91
16/05/2006;1226.89
17/05/2006;1224.25
18/05/2006;1228.54
19/05/2006;1229.14
22/05/2006;1230.14
23/05/2006;1228.87
24/05/2006;1230.26
25/05/2006;1228.48
26/05/2006;1230.01
30/05/2006;1228.57
31/05/2006;1226.51
01/06/2006;1227.28
02/06/2006;1234.79
05/06/2006;1233.49
06/06/2006;1234.13
07/06/2006;1232.86
08/06/2006;1234.71
09/06/2006;1235.35
12/06/2006;1235.39
13/06/2006;1236.75
14/06/2006;1231.57
15/06/2006;1228.82
16/06/2006;1227.38
19/06/2006;1226.91
20/06/2006;1226.16
21/06/2006;1226.17
22/06/2006;1223.63
23/06/2006;1221.68
26/06/2006;1221.5
27/06/2006;1223.59
28/06/2006;1221.76
29/06/2006;1225.07
30/06/2006;1229.11
03/07/2006;1228.93
05/07/2006;1224.76
06/07/2006;1227.23
07/07/2006;1230.69
10/07/2006;1231.38
11/07/2006;1232.98
12/07/2006;1233.15
13/07/2006;1234.72
14/07/2006;1235.44
17/07/2006;1235.44
18/07/2006;1232.04
19/07/2006;1236.98
20/07/2006;1239.47
21/07/2006;1238.76
24/07/2006;1239.37
25/07/2006;1238.25
26/07/2006;1240.54
27/07/2006;1240.87
28/07/2006;1244.87
31/07/2006;1245.73
01/08/2006;1246.41
02/08/2006;1247.75
03/08/2006;1248.03
04/08/2006;1251.6
07/08/2006;1250.65
08/08/2006;1251.29
09/08/2006;1251.16
10/08/2006;1250.83
11/08/2006;1248.71
14/08/2006;1247.08
15/08/2006;1251.74
16/08/2006;1255.75
17/08/2006;1255.83
18/08/2006;1257.84
21/08/2006;1259.04
22/08/2006;1259.46
23/08/2006;1259.22
24/08/2006;1259.7
25/08/2006;1260.64
28/08/2006;1260.64
29/08/2006;1261.3
30/08/2006;1262.6
31/08/2006;1264.8
01/09/2006;1265.66
05/09/2006;1263.96
06/09/2006;1263.07
07/09/2006;1263.81
08/09/2006;1265.35
11/09/2006;1264.1
12/09/2006;1265.82
13/09/2006;1266.33
14/09/2006;1264.86
15/09/2006;1264.42
18/09/2006;1264.13
19/09/2006;1268.56
20/09/2006;1269.13
21/09/2006;1274.04
22/09/2006;1276.71
25/09/2006;1279.4
26/09/2006;1277.99
27/09/2006;1277.59
28/09/2006;1276.23
29/09/2006;1275.91
02/10/2006;1277.13
03/10/2006;1277.76
04/10/2006;1281.03
05/10/2006;1278.76
06/10/2006;1273.64
10/10/2006;1270.9
11/10/2006;1268.87
12/10/2006;1269.7
13/10/2006;1268.65
16/10/2006;1270.64
17/10/2006;1271.69
18/10/2006;1272.62
19/10/2006;1271.65
20/10/2006;1271.99
23/10/2006;1270.07
24/10/2006;1270.26
25/10/2006;1273.27
26/10/2006;1276.9
27/10/2006;1279.63
30/10/2006;1280.28
31/10/2006;1284.35
01/11/2006;1287.19
02/11/2006;1285.63
03/11/2006;1279.04
06/11/2006;1280.21
07/11/2006;1283.33
08/11/2006;1285.1
09/11/2006;1285.42
10/11/2006;1287.73
13/11/2006;1287
14/11/2006;1289.42
15/11/2006;1286.89
16/11/2006;1285.2
17/11/2006;1288.97
20/11/2006;1289.97
21/11/2006;1290.95
22/11/2006;1291.52
24/11/2006;1292.87
27/11/2006;1293.98
28/11/2006;1295.76
29/11/2006;1295.43
30/11/2006;1299.25
01/12/2006;1301.88
04/12/2006;1302.46
05/12/2006;1302.49
06/12/2006;1300.27
07/12/2006;1299.72
08/12/2006;1295.79
11/12/2006;1298.05
12/12/2006;1300.37
13/12/2006;1295.76
14/12/2006;1294.67
15/12/2006;1294.74
18/12/2006;1295.32
19/12/2006;1295.05
20/12/2006;1295.43
21/12/2006;1298.37
22/12/2006;1294.53
26/12/2006;1296.21
27/12/2006;1293.51
28/12/2006;1291.76
29/12/2006;1291.71
02/01/2007;1293.39
03/01/2007;1295.49
04/01/2007;1298.58
05/01/2007;1297.32
08/01/2007;1297.13
09/01/2007;1297.16
10/01/2007;1295.7
11/01/2007;1292.85
12/01/2007;1291.25
16/01/2007;1292.94
17/01/2007;1290.93
18/01/2007;1293.1
19/01/2007;1292.22
22/01/2007;1293.5
23/01/2007;1291.26
24/01/2007;1291.15
25/01/2007;1287.74
26/01/2007;1287.12
29/01/2007;1286.73
30/01/2007;1287.77
31/01/2007;1291.18
01/02/2007;1290.85
02/02/2007;1292.26
05/02/2007;1294.4
06/02/2007;1296.95
07/02/2007;1298.26
08/02/2007;1298.78
09/02/2007;1295.74
12/02/2007;1294.91
13/02/2007;1294.54
14/02/2007;1299.97
15/02/2007;1301.56
16/02/2007;1302.21
20/02/2007;1303.71
21/02/2007;1303.29
22/02/2007;1301.37
23/02/2007;1304.15
26/02/2007;1307.01
27/02/2007;1313.21
28/02/2007;1311.09
01/03/2007;1311.06
02/03/2007;1312.77
05/03/2007;1312.81
06/03/2007;1312.86
07/03/2007;1314.95
08/03/2007;1314.91
09/03/2007;1310.39
12/03/2007;1312.75
13/03/2007;1316.2
14/03/2007;1314.61
15/03/2007;1314.16
16/03/2007;1313.67
19/03/2007;1313.18
20/03/2007;1314.39
21/03/2007;1317
22/03/2007;1313.38
23/03/2007;1311.95
26/03/2007;1313.73
27/03/2007;1312.78
28/03/2007;1312.35
29/03/2007;1311.72
30/03/2007;1311.13
02/04/2007;1311.69
03/04/2007;1310.93
04/04/2007;1311.78
05/04/2007;1310.88
09/04/2007;1307.6
10/04/2007;1308.98
11/04/2007;1308.64
12/04/2007;1308.76
13/04/2007;1307.61
16/04/2007;1309.59
17/04/2007;1312.75
18/04/2007;1314.91
19/04/2007;1314.42
20/04/2007;1314.47
23/04/2007;1316.21
24/04/2007;1317.86
25/04/2007;1316.56
26/04/2007;1314.28
27/04/2007;1313.61
30/04/2007;1318.2
01/05/2007;1317.56
02/05/2007;1317.56
03/05/2007;1315.94
04/05/2007;1318.27
07/05/2007;1319.17
08/05/2007;1319.32
09/05/2007;1317.08
10/05/2007;1318.45
11/05/2007;1317.15
14/05/2007;1316.77
15/05/2007;1315.73
16/05/2007;1316.31
17/05/2007;1313.79
18/05/2007;1311.15
21/05/2007;1312.8
22/05/2007;1310.6
23/05/2007;1309.09
24/05/2007;1309.28
25/05/2007;1309.1
29/05/2007;1308.55
30/05/2007;1308.72
31/05/2007;1308.21
01/06/2007;1304.59
04/06/2007;1306.59
05/06/2007;1303.92
06/06/2007;1304.19
07/06/2007;1296.71
08/06/2007;1295.94
11/06/2007;1295.71
12/06/2007;1288.66
13/06/2007;1291.79
14/06/2007;1291.57
15/06/2007;1295.32
18/06/2007;1297.58
19/06/2007;1301.24
20/06/2007;1298.21
21/06/2007;1295.63
22/06/2007;1297.57
25/06/2007;1301.56
26/06/2007;1300.11
27/06/2007;1301.9
28/06/2007;1299.39
29/06/2007;1304.34
02/07/2007;1306.57
03/07/2007;1303.99
05/07/2007;1298.66
06/07/2007;1295.97
09/07/2007;1298.61
10/07/2007;1305.17
11/07/2007;1302.82
12/07/2007;1300.91
13/07/2007;1301.78
16/07/2007;1305.56
17/07/2007;1303.13
18/07/2007;1306.95
19/07/2007;1305.93
20/07/2007;1309.25
23/07/2007;1308.95
24/07/2007;1309.33
25/07/2007;1310.97
26/07/2007;1315.92
27/07/2007;1314.59
30/07/2007;1313.1
31/07/2007;1315.22
01/08/2007;1315.84
02/08/2007;1316.95
03/08/2007;1320.4
06/08/2007;1318.52
07/08/2007;1318.61
08/08/2007;1313.93
09/08/2007;1316.6
10/08/2007;1316.52
13/08/2007;1316.94
14/08/2007;1318.82
15/08/2007;1318.46
16/08/2007;1323.53
17/08/2007;1322.04
20/08/2007;1324.43
21/08/2007;1327.22
22/08/2007;1325.76
23/08/2007;1326.55
24/08/2007;1326.8
27/08/2007;1329.95
28/08/2007;1333.23
29/08/2007;1331.25
30/08/2007;1333.86
31/08/2007;1331.34
04/09/2007;1331.27
05/09/2007;1337.46
06/09/2007;1336.21
07/09/2007;1345.29
10/09/2007;1348.12
11/09/2007;1345.01
12/09/2007;1342.18
13/09/2007;1338.33
14/09/2007;1339.68
17/09/2007;1339.99
18/09/2007;1342.95
19/09/2007;1342.68
20/09/2007;1333.82
21/09/2007;1336.79
24/09/2007;1337.52
25/09/2007;1338.12
26/09/2007;1338.39
27/09/2007;1342.02
28/09/2007;1341.44
01/10/2007;1342.84
02/10/2007;1344.92
03/10/2007;1344.98
04/10/2007;1346.73
05/10/2007;1340.04
09/10/2007;1340.56
10/10/2007;1340.82
11/10/2007;1341.27
12/10/2007;1339.63
15/10/2007;1340.99
16/10/2007;1342
17/10/2007;1348.23
18/10/2007;1350.98
19/10/2007;1356.28
22/10/2007;1356.1
23/10/2007;1356.81
24/10/2007;1361.44
25/10/2007;1360.38
26/10/2007;1358.04
29/10/2007;1359.23
30/10/2007;1358.84
31/10/2007;1353.49
01/11/2007;1359.49
02/11/2007;1362.8
05/11/2007;1359.64
06/11/2007;1357.06
07/11/2007;1357.57
08/11/2007;1359.4
09/11/2007;1361.78
13/11/2007;1360.4
14/11/2007;1360.71
15/11/2007;1365.95
16/11/2007;1365.3
19/11/2007;1368.86
20/11/2007;1367.54
21/11/2007;1370.59
23/11/2007;1372.65
26/11/2007;1382.94
27/11/2007;1376.64
28/11/2007;1374.2
29/11/2007;1377.94
30/11/2007;1377.83
03/12/2007;1382.09
04/12/2007;1381.78
05/12/2007;1380.64
06/12/2007;1374.92
07/12/2007;1366.74
10/12/2007;1365.78
11/12/2007;1375.87
12/12/2007;1372.36
13/12/2007;1368.18
14/12/2007;1364.59
17/12/2007;1367.4
18/12/2007;1373.13
19/12/2007;1376.46
20/12/2007;1379.34
21/12/2007;1371.42
24/12/2007;1368.96
26/12/2007;1365.44
27/12/2007;1370.08
28/12/2007;1377.34
31/12/2007;1381.7
02/01/2008;1390.65
03/01/2008;1390.52
04/01/2008;1394.34
07/01/2008;1396.07
08/01/2008;1395.53
09/01/2008;1397.23
10/01/2008;1392.51
11/01/2008;1398.08
14/01/2008;1399.63
15/01/2008;1403.67
16/01/2008;1401.99
17/01/2008;1405.41
18/01/2008;1404.96
22/01/2008;1412.73
23/01/2008;1415.91
24/01/2008;1402.72
25/01/2008;1407.37
28/01/2008;1408.55
29/01/2008;1405.16
30/01/2008;1401.52
31/01/2008;1404.91
01/02/2008;1407.79
04/02/2008;1406.16
05/02/2008;1409.31
06/02/2008;1407.13
07/02/2008;1400.02
08/02/2008;1403.23
11/02/2008;1405.17
12/02/2008;1401
13/02/2008;1400.12
14/02/2008;1392.29
15/02/2008;1393.08
19/02/2008;1385.53
20/02/2008;1383.19
21/02/2008;1392.91
22/02/2008;1390.47
25/02/2008;1383.69
26/02/2008;1387.88
